0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.000000,0.000892
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
0.002668,0.001026
